order_date_col,order categorical feature 1,order categorical feature 2,order categorical feature 3,join_col
1991-10-08,order categorical feature 1 #4,order categorical feature 2 #46,order categorical feature 3 #401,3332
1991-10-08,order categorical feature 1 #1,order categorical feature 2 #6092,order categorical feature 3 #414,6247
1991-10-08,order categorical feature 1 #4,order categorical feature 2 #1956,order categorical feature 3 #472,1280
1991-10-08,order categorical feature 1 #4,order categorical feature 2 #292,order categorical feature 3 #175,3625
1991-10-08,order categorical feature 1 #4,order categorical feature 2 #2002,order categorical feature 3 #45,6246
1991-10-08,order categorical feature 1 #4,order categorical feature 2 #7603,order categorical feature 3 #494,5402
1991-10-08,order categorical feature 1 #4,order categorical feature 2 #7603,order categorical feature 3 #242,6245
1991-10-08,order categorical feature 1 #4,order categorical feature 2 #4089,order categorical feature 3 #424,6226
1991-10-08,order categorical feature 1 #4,order categorical feature 2 #6982,order categorical feature 3 #279,6244
1991-10-08,order categorical feature 1 #4,order categorical feature 2 #6593,order categorical feature 3 #277,2978
1991-10-08,order categorical feature 1 #4,order categorical feature 2 #6593,order categorical feature 3 #191,6243
1991-10-08,order categorical feature 1 #1,order categorical feature 2 #7285,order categorical feature 3 #308,2340
1991-10-07,order categorical feature 1 #8,order categorical feature 2 #7943,order categorical feature 3 #143,6242
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #6608,order categorical feature 3 #316,6236
1991-10-07,order categorical feature 1 #1,order categorical feature 2 #6542,order categorical feature 3 #62,6241
1991-10-07,order categorical feature 1 #1,order categorical feature 2 #7046,order categorical feature 3 #126,6240
1991-10-07,order categorical feature 1 #1,order categorical feature 2 #7046,order categorical feature 3 #302,3043
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #5129,order categorical feature 3 #122,5031
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #1647,order categorical feature 3 #490,6632
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #1647,order categorical feature 3 #477,4145
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #1647,order categorical feature 3 #477,6633
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #1733,order categorical feature 3 #165,3670
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #7668,order categorical feature 3 #307,4769
1991-10-07,order categorical feature 1 #1,order categorical feature 2 #917,order categorical feature 3 #268,6462
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #8512,order categorical feature 3 #122,5384
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #4778,order categorical feature 3 #143,6228
1991-10-07,order categorical feature 1 #8,order categorical feature 2 #8875,order categorical feature 3 #468,6239
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #4735,order categorical feature 3 #447,6232
1991-10-07,order categorical feature 1 #8,order categorical feature 2 #5390,order categorical feature 3 #200,3766
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #1317,order categorical feature 3 #359,2787
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #6400,order categorical feature 3 #445,6230
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #6400,order categorical feature 3 #489,6229
1991-10-07,order categorical feature 1 #1,order categorical feature 2 #6427,order categorical feature 3 #489,6238
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #4312,order categorical feature 3 #259,6223
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #4312,order categorical feature 3 #324,3990
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #2349,order categorical feature 3 #433,4632
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #2383,order categorical feature 3 #489,6224
1991-10-07,order categorical feature 1 #1,order categorical feature 2 #4330,order categorical feature 3 #359,3668
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #3787,order categorical feature 3 #271,6220
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #3787,order categorical feature 3 #358,6221
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #3787,order categorical feature 3 #462,4739
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #2457,order categorical feature 3 #447,6219
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #2457,order categorical feature 3 #153,3379
1991-10-07,order categorical feature 1 #8,order categorical feature 2 #6031,order categorical feature 3 #170,6235
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #4674,order categorical feature 3 #463,6218
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #5610,order categorical feature 3 #98,6217
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #7609,order categorical feature 3 #17,6234
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #7459,order categorical feature 3 #423,6205
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #7658,order categorical feature 3 #191,6216
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #7658,order categorical feature 3 #280,2520
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #1349,order categorical feature 3 #130,6215
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #6797,order categorical feature 3 #286,3113
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #4702,order categorical feature 3 #443,3439
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #3927,order categorical feature 3 #288,6237
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #3927,order categorical feature 3 #167,2546
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #3927,order categorical feature 3 #195,2353
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #7477,order categorical feature 3 #423,6204
1991-10-07,order categorical feature 1 #4,order categorical feature 2 #8804,order categorical feature 3 #45,4271
1991-10-06,order categorical feature 1 #1,order categorical feature 2 #4478,order categorical feature 3 #45,4546
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #8061,order categorical feature 3 #213,2949
1991-10-06,order categorical feature 1 #8,order categorical feature 2 #2275,order categorical feature 3 #489,6212
1991-10-06,order categorical feature 1 #1,order categorical feature 2 #8941,order categorical feature 3 #469,3520
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #1272,order categorical feature 3 #333,6211
1991-10-06,order categorical feature 1 #1,order categorical feature 2 #1272,order categorical feature 3 #464,4237
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #4864,order categorical feature 3 #167,4158
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #3779,order categorical feature 3 #297,6209
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #6192,order categorical feature 3 #358,6210
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #3503,order categorical feature 3 #138,2372
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #2705,order categorical feature 3 #424,6177
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #7149,order categorical feature 3 #206,6393
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #7149,order categorical feature 3 #75,827
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #7149,order categorical feature 3 #381,384
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #548,order categorical feature 3 #318,6201
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #548,order categorical feature 3 #291,6202
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #2736,order categorical feature 3 #442,6200
1991-10-06,order categorical feature 1 #8,order categorical feature 2 #4694,order categorical feature 3 #464,4544
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #6856,order categorical feature 3 #477,3681
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #6856,order categorical feature 3 #459,6197
1991-10-06,order categorical feature 1 #1,order categorical feature 2 #8344,order categorical feature 3 #68,6196
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #2853,order categorical feature 3 #496,4348
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #2853,order categorical feature 3 #497,3560
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #2853,order categorical feature 3 #68,6195
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #7568,order categorical feature 3 #477,6194
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #7568,order categorical feature 3 #498,3353
1991-10-06,order categorical feature 1 #8,order categorical feature 2 #2988,order categorical feature 3 #139,6191
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #8850,order categorical feature 3 #140,4025
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #5835,order categorical feature 3 #17,4291
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #2145,order categorical feature 3 #83,6193
1991-10-06,order categorical feature 1 #4,order categorical feature 2 #2145,order categorical feature 3 #297,6192
1991-10-05,order categorical feature 1 #4,order categorical feature 2 #3678,order categorical feature 3 #289,2864
1991-10-05,order categorical feature 1 #4,order categorical feature 2 #1675,order categorical feature 3 #463,3529
1991-10-05,order categorical feature 1 #4,order categorical feature 2 #1675,order categorical feature 3 #91,6188
1991-10-05,order categorical feature 1 #4,order categorical feature 2 #7341,order categorical feature 3 #446,2973
1991-10-05,order categorical feature 1 #4,order categorical feature 2 #9008,order categorical feature 3 #130,6186
1991-10-05,order categorical feature 1 #4,order categorical feature 2 #7873,order categorical feature 3 #443,6190
1991-10-05,order categorical feature 1 #4,order categorical feature 2 #5529,order categorical feature 3 #367,3111
1991-10-05,order categorical feature 1 #4,order categorical feature 2 #8123,order categorical feature 3 #325,3214
1991-10-05,order categorical feature 1 #4,order categorical feature 2 #7329,order categorical feature 3 #173,6184
1991-10-05,order categorical feature 1 #4,order categorical feature 2 #5346,order categorical feature 3 #45,6179
